Gene	PolyAHL	HL	UWCounts	UWFrac
YJR144W	1.2	3.3	43	0.159259259259
YPL271W	3.6	5.7	12	0.190476190476
YOR383C	11.9	52.2	44	0.214634146341
YMR171C	2.6	3.1	96	0.174228675136
YCR035C	2.0	3.6	65	0.164556962025
YLR048W	2.6	15.9	41	0.162055335968
YMR259C	3.1	14.5	263	0.185080928923
YBR061C	1.8	3.1	51	0.163987138264
YOR145C	1.3	2.6	44	0.16
YPR190C	1.7	3.5	94	0.143511450382
YOR215C	4.0	8.3	19	0.102150537634
YOR262W	2.7	4.9	55	0.158045977011
YDL048C	1.3	2.4	76	0.154786150713
YER070W	2.0	4.9	174	0.195725534308
YOR312C	3.6	13.7	21	0.121387283237
YJL003W	6.5	6.3	21	0.176470588235
YMR073C	3.5	5.4	32	0.158415841584
YGR222W	4.8	7.0	47	0.159863945578
YOR163W	8.2	13.1	29	0.153439153439
YMR044W	2.7	3.3	69	0.144957983193
YML050W	3.8	3.3	61	0.195512820513
YPR074C	3.4	51.6	113	0.165932452276
YDR239C	2.7	7.0	142	0.180203045685
YML085C	5.2	38.9	79	0.176339285714
YDR242W	2.7	4.6	99	0.18
YLR175W	1.8	3.1	78	0.161157024793
YJL138C	2.3	11.6	67	0.169191919192
YJL025W	1.2	3.1	80	0.155339805825
YBL076C	2.4	46.4	183	0.170549860205
YLR128W	3.5	7.9	38	0.140740740741
YKR068C	3.5	5.4	35	0.180412371134
YBR143C	2.1	4.2	98	0.223744292237
YDR086C	4.0	10.9	13	0.16049382716
YOL054W	1.7	2.5	66	0.162162162162
YPL072W	3.9	3.2	77	0.154
YJL134W	2.3	3.1	67	0.163414634146
YDR449C	1.1	2.1	83	0.18820861678
YLR367W	6.3	15.1	30	0.229007633588
YIR022W	5.4	10.8	26	0.154761904762
YDL142C	8.9	9.7	45	0.158450704225
YMR066W	2.4	3.7	164	0.182424916574
YJR001W	3.2	5.3	117	0.194029850746
YJL209W	2.5	4.2	117	0.178625954198
YDR264C	3.9	7.0	138	0.180392156863
YNL035C	3.1	12.5	73	0.187179487179
YMR297W	12.2	53.9	70	0.131332082552
YLR250W	5.2	12.6	32	0.136170212766
YBL058W	8.2	18.2	53	0.125
YGR081C	0.9	1.5	34	0.161137440758
YBL016W	3.2	4.1	35	0.0988700564972
YGL150C	4.2	17.9	265	0.177852348993
YOR349W	12.3	33.3	143	0.140886699507
YNL292W	1.9	5.0	58	0.143564356436
YCL057C-A	4.5	10.4	7	0.0714285714286
YAL023C	4.2	12.7	116	0.152631578947
YJR127C	9.3	19.0	272	0.196958725561
YOR014W	4.4	12.3	144	0.189973614776
YLR390W	2.3	6.3	17	0.150442477876
YLR448W	3.0	17.3	14	0.0790960451977
YDR311W	1.2	3.0	106	0.164852255054
YIL041W	5.6	32.2	38	0.11620795107
YDR472W	1.1	2.6	49	0.172535211268
YNL155W	11.3	10.6	57	0.207272727273
YNL100W	6.1	10.0	35	0.148936170213
YBR216C	7.2	25.7	122	0.180740740741
YOR372C	6.6	6.5	107	0.192792792793
YHR108W	10.5	23.1	92	0.156996587031
YDR025W	3.0	10.7	22	0.140127388535
YBL071W-A	4.4	9.3	7	0.0843373493976
YAR003W	2.4	4.9	83	0.194379391101
YMR236W	5.4	13.3	14	0.0886075949367
YOR127W	2.0	3.7	199	0.197420634921
YOL011W	2.7	3.8	154	0.224163027656
YLR443W	1.3	3.9	81	0.180400890869
YDR235W	3.5	3.9	105	0.192660550459
YDR013W	2.4	5.9	45	0.215311004785
YHL002W	3.9	5.4	69	0.152317880795
YER004W	9.7	36.6	26	0.112068965517
YBL105C	3.5	18.0	200	0.173611111111
YKR016W	5.0	9.9	74	0.136783733826
YLL036C	4.2	7.1	80	0.15873015873
YDL029W	7.0	20.2	71	0.18112244898
YLR034C	4.8	10.5	101	0.213080168776
YLR083C	1.7	4.3	136	0.203592814371
YBR028C	2.8	3.2	103	0.195817490494
YPR065W	2.0	3.5	57	0.154471544715
YOR184W	3.0	11.4	66	0.166666666667
YDL007W	6.6	12.2	57	0.130136986301
YPR024W	6.2	18.4	123	0.164438502674
YDR493W	2.2	3.4	14	0.112903225806
YGR241C	5.5	7.8	84	0.14762741652
YOR245C	7.4	10.3	83	0.198090692124
YKL167C	4.9	5.1	22	0.159420289855
YDL092W	3.5	5.6	19	0.12925170068
YPR137W	1.0	2.1	90	0.156794425087
YOR115C	3.2	4.9	47	0.174721189591
YLR208W	4.1	9.9	50	0.167785234899
YMR145C	2.3	4.0	100	0.17825311943
YGL128C	3.6	5.9	34	0.119718309859
YCR065W	2.1	3.7	87	0.153982300885
YLR288C	4.6	4.1	79	0.166315789474
YHR059W	2.1	3.8	22	0.167938931298
YPL011C	2.4	3.9	49	0.138418079096
YJR048W	2.3	4.9	14	0.127272727273
YPR111W	2.3	4.2	113	0.2
YHR084W	1.3	2.2	130	0.188679245283
YNL149C	4.1	11.1	15	0.115384615385
YGL095C	4.7	11.2	109	0.188581314879
YBR257W	1.3	2.0	43	0.153571428571
YHR018C	3.9	7.3	75	0.161637931034
YGR133W	3.1	8.2	24	0.130434782609
YBR137W	6.1	14.2	28	0.155555555556
YKL072W	2.4	4.6	129	0.168187744459
YPL139C	2.6	5.3	93	0.201735357918
YNL001W	1.8	3.5	78	0.201550387597
YHR150W	2.1	4.2	88	0.151724137931
YKL149C	3.9	6.7	84	0.206896551724
YER087C-B	3.6	6.5	16	0.192771084337
YKL081W	2.3	7.7	65	0.157384987893
YPL164C	4.6	7.0	123	0.171787709497
YMR274C	2.0	3.0	56	0.177215189873
YLR226W	2.0	3.3	75	0.189393939394
YDL229W	2.9	51.6	102	0.166123778502
YNR047W	11.6	23.9	154	0.17225950783
YDR079C-A	5.2	8.6	9	0.123287671233
YML107C	3.9	5.4	47	0.140298507463
YKR098C	13.1	40.7	125	0.174094707521
YFR041C	2.4	4.8	61	0.206081081081
YHR071W	6.7	23.0	36	0.15652173913
YOR355W	1.8	4.9	115	0.219885277247
YAL034W-A	2.7	3.4	35	0.120689655172
YHL023C	3.3	6.9	226	0.197035745423
YGR031W	3.8	7.0	32	0.0932944606414
YOR035C	2.7	9.4	128	0.162025316456
YJR142W	4.7	12.4	55	0.160349854227
YDR058C	6.8	11.4	68	0.207951070336
YLL008W	1.7	7.9	124	0.164674634794
YKL206C	3.7	6.8	40	0.149253731343
YKL207W	3.9	7.9	40	0.157480314961
YMR319C	4.0	9.2	124	0.224231464738
YBL031W	2.0	2.7	64	0.188790560472
YCL017C	2.9	17.1	84	0.168674698795
YOR380W	4.6	11.0	79	0.144424131627
YER072W	2.8	5.7	21	0.161538461538
YOR138C	3.9	8.6	87	0.129464285714
YDR075W	1.1	1.3	48	0.155339805825
YGR220C	4.1	6.7	56	0.207407407407
YML052W	3.5	4.4	57	0.188118811881
YHR187W	2.1	2.9	49	0.158064516129
YGR275W	4.2	6.1	27	0.170886075949
YOR286W	4.1	7.6	25	0.166666666667
YDR240C	1.3	3.4	101	0.204868154158
YLL022C	10.9	17.2	34	0.0880829015544
YOR143C	1.0	2.3	62	0.19375
YER105C	4.9	56.8	283	0.203304597701
YBL104C	1.9	3.6	182	0.175168431184
YDR518W	4.0	17.1	88	0.169884169884
YMR159C	13.7	12.9	18	0.119205298013
YLR151C	10.2	15.1	54	0.158357771261
YMR264W	4.6	9.2	26	0.127450980392
YDL002C	5.0	5.9	25	0.122549019608
YBR141C	1.5	2.7	48	0.14201183432
YJL136C	8.0	35.1	14	0.159090909091
YBR114W	4.4	11.0	125	0.158027812895
YHR024C	3.4	7.7	80	0.165631469979
YPL070W	2.2	3.8	111	0.181076672104
YLR361C	4.8	17.3	91	0.157167530225
YKL180W	3.7	16.4	39	0.210810810811
YJR007W	3.2	6.7	52	0.170491803279
YJL118W	1.1	3.4	27	0.122727272727
YGL001C	4.5	14.5	68	0.194285714286
YDL115C	7.2	9.1	56	0.158192090395
YDL140C	4.9	48.9	311	0.179354094579
YGL194C	4.2	21.0	69	0.152317880795
YNL037C	2.4	5.5	52	0.14404432133
YFL013C	7.6	24.8	91	0.131313131313
YIL107C	21.0	40.1	167	0.201690821256
YNL268W	2.6	4.8	108	0.176470588235
YGR087C	6.4	12.5	72	0.127659574468
YMR290C	2.3	6.4	91	0.179841897233
YGR147C	4.0	5.2	32	0.110726643599
YJR092W	5.8	39.5	237	0.163674033149
YAL025C	1.1	2.5	30	0.0977198697068
YBL014C	1.2	2.3	150	0.167597765363
YOR016C	3.5	10.4	45	0.216346153846
YDL217C	1.8	4.1	31	0.149038461538
YDR313C	14.6	20.9	54	0.188153310105
YIL047C	2.2	4.9	162	0.179401993355
YNL153C	2.1	3.7	12	0.0923076923077
YNR064C	2.2	7.0	50	0.171821305842
YMR224C	2.0	4.3	113	0.163059163059
YBR249C	3.9	19.2	61	0.164420485175
YNL102W	3.8	22.6	292	0.198774676651
YDR047W	2.7	4.5	52	0.143250688705
YOL086W-A	6.7	9.8	6	0.0659340659341
YBR084W	4.3	34.7	144	0.147540983607
YOR229W	1.2	2.9	64	0.136752136752
YEL024W	4.1	5.7	46	0.212962962963
YOL017W	3.6	6.4	125	0.174825174825
YDR023W	2.6	12.6	77	0.166306695464
YNL294C	4.0	7.0	84	0.157303370787
YBR272C	6.1	8.4	82	0.170478170478
YDR298C	3.3	6.9	31	0.145539906103
YDR011W	10.4	26.2	291	0.193741677763
YCR067C	4.2	28.9	223	0.209193245779
YPR097W	3.9	15.7	209	0.194599627561
YOL151W	7.8	15.4	49	0.142857142857
YCR009C	5.4	13.0	41	0.154135338346
YDR118W	6.9	15.5	127	0.194486983155
YPR070W	2.3	4.6	121	0.213403880071
YLR118C	7.7	25.4	45	0.197368421053
YER006W	2.5	7.3	83	0.159309021113
YLL034C	1.7	5.9	135	0.161097852029
YDL189W	1.9	3.2	84	0.183406113537
YDL123W	4.1	10.2	22	0.156028368794
YMR314W	7.9	14.5	37	0.157446808511
YOR287C	1.4	2.5	32	0.106312292359
YJR105W	5.4	37.3	50	0.146627565982
YDL072C	6.9	12.7	29	0.142156862745
YDL005C	4.3	8.3	74	0.171296296296
YMR212C	2.6	5.1	164	0.20945083014
YJL196C	2.7	5.7	65	0.209003215434
YLR058C	1.2	4.9	72	0.153191489362
YOR247W	2.8	11.8	40	0.189573459716
YEL006W	3.5	4.7	67	0.199404761905
YDR506C	2.8	7.3	99	0.162561576355
YGL038C	6.7	7.7	86	0.178794178794
YKL165C	2.6	4.8	191	0.207608695652
YKL112W	8.7	44.7	127	0.17349726776
YOR117W	4.7	14.0	73	0.167816091954
YMR025W	2.7	7.0	51	0.172297297297
YLR206W	10.1	25.5	69	0.112377850163
YPR139C	3.8	6.9	49	0.162790697674
YNL185C	4.2	4.5	18	0.11320754717
YHR086W	3.2	5.3	108	0.206106870229
YBR015C	2.1	4.7	91	0.152173913043
YPL013C	3.9	4.9	20	0.16393442623
YHR083W	4.7	7.9	36	0.109090909091
